text,label,need_amb,source,is_synthetic
shock from office equipment no injury,electric_shock,0.0,(Synthetic),1.0
static shock from office equipment no injury,electric_shock,0.0,(Synthetic),1.0
shaver shock from outlet,electric_shock,0.0,(Synthetic),1.0
minor shock from small fry outlet,electric_shock,0.0,(Synthetic),1.0
minor shock from outlet,electric_shock,0.0,(Synthetic),1.0
shock from outlet,electric_shock,0.0,(Synthetic),1.0
modest shock from outlet,electric_shock,0.0,(Synthetic),1.0
shock minor from outlet,electric_shock,0.0,(Synthetic),1.0
minor daze shock from outlet,electric_shock,0.0,(Synthetic),1.0
minor shock small fry from outlet,electric_shock,0.0,(Synthetic),1.0
minor shock absorber from outlet,electric_shock,0.0,(Synthetic),1.0
collation mosquito bite normal itching,bee_sting,0.0,(Synthetic),1.0
bite mosquito normal itching,bee_sting,0.0,(Synthetic),1.0
mosquito scratch bite normal itching,bee_sting,0.0,(Synthetic),1.0
mosquito bite normal itching,bee_sting,0.0,(Synthetic),1.0
mosquito bite pattern itching,bee_sting,0.0,(Synthetic),1.0
mosquito itching normal bite,bee_sting,0.0,(Synthetic),1.0
mosquito bite normal formula itching,bee_sting,0.0,(Synthetic),1.0
child inhaled piss and is coughing violently,drowning,1,(Synthetic),1
child inhaled water and violently coughing is,drowning,1,(Synthetic),1
water inhaled child and is coughing violently,drowning,1,(Synthetic),1
child be inhaled water and is coughing violently,drowning,1,(Synthetic),1
child inhaled water and is coughing kid violently,drowning,1,(Synthetic),1
child inhaled water and is coughing,drowning,1,(Synthetic),1
child inhaled water and is coughing violently,drowning,1,(Synthetic),1
child inhaled water system and is coughing violently,drowning,1,(Synthetic),1
child inhaled water and piss is coughing violently,drowning,1,(Synthetic),1
violently inhaled water and is coughing child,drowning,1,(Synthetic),1
special needs child choking on along small toy part,choking,1.0,(Synthetic),1.0
special toy child choking on small needs part,choking,1.0,(Synthetic),1.0
special needs child choking on small toy section,choking,1.0,(Synthetic),1.0
needs special child choking on small toy part,choking,1.0,(Synthetic),1.0
special of necessity child choking on small toy part,choking,1.0,(Synthetic),1.0
special needs on choking child small toy part,choking,1.0,(Synthetic),1.0
special needs exceptional child choking on small toy part,choking,1.0,(Synthetic),1.0
special needs tike choking on small toy part,choking,1.0,(Synthetic),1.0
minuscule special needs child choking on small toy part,choking,1.0,(Synthetic),1.0
special needs child choking on small toy part,choking,1.0,(Synthetic),1.0
scorpion ice sting helping,scorpion_sting,0.0,(Synthetic),1.0
scorpion confidence trick ice helping,scorpion_sting,0.0,(Synthetic),1.0
scorpion helping ice sting,scorpion_sting,0.0,(Synthetic),1.0
scorpion help oneself sting ice helping,scorpion_sting,0.0,(Synthetic),1.0
scorpion sting ice,scorpion_sting,0.0,(Synthetic),1.0
scorpio sting ice helping,scorpion_sting,0.0,(Synthetic),1.0
scorpion sting ice aid,scorpion_sting,0.0,(Synthetic),1.0
scorpion scorpio sting ice helping,scorpion_sting,0.0,(Synthetic),1.0
a man touched pain wiring and screamed in exposed his muscles contracted and he collapsed cpr was initiated,electric_shock,1.0,https://www.hse.gov.uk/electricity/injuries.htm,0.0
a man touched exposed and screamed in pain his muscles contracted and he cpr was initiated,electric_shock,1.0,https://www.hse.gov.uk/electricity/injuries.htm,0.0
a man touched exposed wiring and screamed in pain his muscles contracted and he fall in cpr was initiated,electric_shock,1.0,https://www.hse.gov.uk/electricity/injuries.htm,0.0
electrify a man touched exposed wiring and screamed in pain his muscles contracted and he collapsed cpr was initiated,electric_shock,1.0,https://www.hse.gov.uk/electricity/injuries.htm,0.0
a man touched exposed wiring and screamed in helium pain his muscles contracted and he collapsed cpr was initiated,electric_shock,1.0,https://www.hse.gov.uk/electricity/injuries.htm,0.0
a man touched exposed wiring and screamed in pain his muscleman contracted and he collapsed cpr was initiated,electric_shock,1.0,https://www.hse.gov.uk/electricity/injuries.htm,0.0
a man touched exposed screamed in pain his muscles contracted and he collapsed cpr was initiated,electric_shock,1.0,https://www.hse.gov.uk/electricity/injuries.htm,0.0
a man touched exposed wiring and screamed in pain his musculus contracted and he collapsed cpr was initiated,electric_shock,1.0,https://www.hse.gov.uk/electricity/injuries.htm,0.0
a man touched exposed he and screamed in pain his muscles contracted and wiring collapsed cpr was initiated,electric_shock,1.0,https://www.hse.gov.uk/electricity/injuries.htm,0.0
a man touched exposed wiring and screamed in pain his muscles contracted and he cpr was initiated,electric_shock,1.0,https://www.hse.gov.uk/electricity/injuries.htm,0.0
a man touched exposed wiring and screamed in pain his muscles contracted and he collapsed cpr was initiated ,electric_shock,1.0,https://www.hse.gov.uk/electricity/injuries.htm,0.0
minor electric shock from appliance small burn along on fingers,electric_shock,0.0,(Synthetic),1.0
minor electric shock from appliance small incinerate burn on fingers,electric_shock,0.0,(Synthetic),1.0
minor electric shock from appliance small burn on,electric_shock,0.0,(Synthetic),1.0
minor fingers shock from appliance small burn on electric,electric_shock,0.0,(Synthetic),1.0
minor electric shock from gismo small burn on fingers,electric_shock,0.0,(Synthetic),1.0
minor electric shock from appliance small daze burn on fingers,electric_shock,0.0,(Synthetic),1.0
minor electric shock from appliance small burning on fingers,electric_shock,0.0,(Synthetic),1.0
minor electric shock from appliance small on burn fingers,electric_shock,0.0,(Synthetic),1.0
minor electric shock from appliance small burn on finger,electric_shock,0.0,(Synthetic),1.0
minor electric shock from appliance fingers burn on small,electric_shock,0.0,(Synthetic),1.0
minor electric shock from appliance small burn on fingers,electric_shock,0.0,(Synthetic),1.0
black market black mamba bite paralysis spreading rapidly,snake_bite,1.0,(Synthetic),1.0
black mamba bite paralysis rapidly spreading,snake_bite,1.0,(Synthetic),1.0
smutty mamba bite paralysis spreading rapidly,snake_bite,1.0,(Synthetic),1.0
black mamba bite paralysis spreading rapidly,snake_bite,1.0,(Synthetic),1.0
palsy black mamba bite paralysis spreading rapidly,snake_bite,1.0,(Synthetic),1.0
black mamba collation bite paralysis spreading rapidly,snake_bite,1.0,(Synthetic),1.0
black mamba bite rapidly,snake_bite,1.0,(Synthetic),1.0
black rapidly bite paralysis spreading mamba,snake_bite,1.0,(Synthetic),1.0
black paralysis bite mamba spreading rapidly,snake_bite,1.0,(Synthetic),1.0
deep cut from kitchen tongue bleeding controlled with pressure,wounds,1.0,https://www.who.int,0.0
deep cut from kitchen knife bleeding master with pressure,wounds,1.0,https://www.who.int,0.0
deep cut back cut from kitchen knife bleeding controlled with pressure,wounds,1.0,https://www.who.int,0.0
bleeding cut from kitchen knife deep controlled with pressure,wounds,1.0,https://www.who.int,0.0
deep cut from kitchen controlled bleeding knife with pressure,wounds,1.0,https://www.who.int,0.0
deep cut from kitchen imperativeness knife bleeding controlled with pressure,wounds,1.0,https://www.who.int,0.0
deep cut from kitchen knife bleeding controlled with pressure,wounds,1.0,https://www.who.int,0.0
deep from knife bleeding controlled with pressure,wounds,1.0,https://www.who.int,0.0
deep kitchen knife bleeding controlled with,wounds,1.0,https://www.who.int,0.0
deep knife from kitchen cut bleeding controlled with pressure,wounds,1.0,https://www.who.int,0.0
international dog with no vaccination bit a child on the leg while playing outside,rabies,1,(Synthetic),1
dog with no inoculation bit a child on the leg while playing outside,rabies,1,(Synthetic),1
dog with no vaccination bit playing child on the leg while a outside,rabies,1,(Synthetic),1
frankfurter with no vaccination bit a child on the leg while playing outside,rabies,1,(Synthetic),1
dog with no vaccination on a child bit the leg while playing outside,rabies,1,(Synthetic),1
dog with no vaccination bit a frank child on the leg while playing outside,rabies,1,(Synthetic),1
dog with no vaccination bit a tiddler on the leg while playing outside,rabies,1,(Synthetic),1
dog with no vaccination bit a child morsel on the leg while playing outside,rabies,1,(Synthetic),1
dog with no vaccination bit a child on the leg while playing outside,rabies,1,(Synthetic),1
dog with no bit a child on the leg while playing outside,rabies,1,(Synthetic),1
man collapsed during marathon no pulse bystanders starting chest densification,cpr,1.0,(Synthetic),1.0
man collapsed during marathon no pulse bystanders starting chest compressions,cpr,1.0,(Synthetic),1.0
man collapsed during marathon starting pulse bystanders no chest compressions,cpr,1.0,(Synthetic),1.0
man collapsed during bystanders no pulse marathon starting chest compressions,cpr,1.0,(Synthetic),1.0
man collapsed during marathon no compressions bystanders starting chest pulse,cpr,1.0,(Synthetic),1.0
man collapsed during serviceman marathon no pulse bystanders starting chest compressions,cpr,1.0,(Synthetic),1.0
man collapsed during marathon no pulse bystanders starting serviceman chest compressions,cpr,1.0,(Synthetic),1.0
man collapsed during marathon no pulse bystander starting chest compressions,cpr,1.0,(Synthetic),1.0
man collapsed during marathon no pulse bystanders starting bystander chest compressions,cpr,1.0,(Synthetic),1.0
sharp sting under finger below scorpion under laptop,scorpion_sting,1,(Synthetic),1
sharp sting under finger scorpion under laptop,scorpion_sting,1,(Synthetic),1
sharp sting under finger scorpion under scorpio laptop,scorpion_sting,1,(Synthetic),1
sharp fingerbreadth sting under finger scorpion under laptop,scorpion_sting,1,(Synthetic),1
sharp sting under finger scorpion under laptop computer,scorpion_sting,1,(Synthetic),1
sharp sting under thumb scorpion under laptop,scorpion_sting,1,(Synthetic),1
sharp bunco under finger scorpion under laptop,scorpion_sting,1,(Synthetic),1
sharp finger under sting scorpion under laptop,scorpion_sting,1,(Synthetic),1
sharp sting under finger scorpion laptop under,scorpion_sting,1,(Synthetic),1
minor shock okay,electric_shock,0.0,(Synthetic),1.0
minor shock hunky dory okay,electric_shock,0.0,(Synthetic),1.0
minor daze shock okay,electric_shock,0.0,(Synthetic),1.0
hunky dory minor shock okay,electric_shock,0.0,(Synthetic),1.0
minor blow okay,electric_shock,0.0,(Synthetic),1.0
minor shock hunky dory,electric_shock,0.0,(Synthetic),1.0
youngster shock okay,electric_shock,0.0,(Synthetic),1.0
single bee normal,bee_sting,0.0,https://www.cdc.gov,0.0
unmarried bee sting normal,bee_sting,0.0,https://www.cdc.gov,0.0
sting normal,bee_sting,0.0,https://www.cdc.gov,0.0
sting bee single normal,bee_sting,0.0,https://www.cdc.gov,0.0
single bee sting con normal,bee_sting,0.0,https://www.cdc.gov,0.0
normal bee sting single,bee_sting,0.0,https://www.cdc.gov,0.0
single formula bee sting normal,bee_sting,0.0,https://www.cdc.gov,0.0
single bee prick normal,bee_sting,0.0,https://www.cdc.gov,0.0
single bee confidence trick normal,bee_sting,0.0,https://www.cdc.gov,0.0
single bee sting normal,bee_sting,0.0,https://www.cdc.gov,0.0
single wasp itching localized redness and sting,bee_sting,0.0,https://www.cdc.gov,0.0
single wasp sting localized redness and itching,bee_sting,0.0,https://www.cdc.gov,0.0
single wasp sting localized localise redness and itching,bee_sting,0.0,https://www.cdc.gov,0.0
ace wasp sting localized redness and itching,bee_sting,0.0,https://www.cdc.gov,0.0
single white anglo saxon protestant sting localized redness and itching,bee_sting,0.0,https://www.cdc.gov,0.0
single wasp sting localized red and itching,bee_sting,0.0,https://www.cdc.gov,0.0
paper cut while opening get off,wounds,0.0,(Synthetic),1.0
paper cut while scuttle mail,wounds,0.0,(Synthetic),1.0
paper cut while opening mail,wounds,0.0,(Synthetic),1.0
paper cut while mail,wounds,0.0,(Synthetic),1.0
paper cut mail opening while,wounds,0.0,(Synthetic),1.0
opening cut while paper mail,wounds,0.0,(Synthetic),1.0
paper piece cut while opening mail,wounds,0.0,(Synthetic),1.0
paper cut while opening send mail,wounds,0.0,(Synthetic),1.0
paper cut opening while mail,wounds,0.0,(Synthetic),1.0
submersion brief okay,drowning,0.0,(Synthetic),1.0
brief submersion okay,drowning,0.0,(Synthetic),1.0
brief submersion,drowning,0.0,(Synthetic),1.0
brief submersion fine,drowning,0.0,(Synthetic),1.0
submersion okay,drowning,0.0,(Synthetic),1.0
okay submersion brief,drowning,0.0,(Synthetic),1.0
brief submersion ok,drowning,0.0,(Synthetic),1.0
brief abbreviated submersion okay,drowning,0.0,(Synthetic),1.0
ducking brief submersion okay,drowning,0.0,(Synthetic),1.0
monkey bite while scamp traveling abroad,rabies,1.0,(Synthetic),1.0
monkey afield bite while traveling abroad,rabies,1.0,(Synthetic),1.0
monkey bite while travel abroad,rabies,1.0,(Synthetic),1.0
bite while traveling abroad,rabies,1.0,(Synthetic),1.0
monkey bite while traveling abroad,rabies,1.0,(Synthetic),1.0
monkey pungency while traveling abroad,rabies,1.0,(Synthetic),1.0
monkey bite while afield traveling abroad,rabies,1.0,(Synthetic),1.0
monkey bite while traveling,rabies,1.0,(Synthetic),1.0
monkey bite while traveling afield,rabies,1.0,(Synthetic),1.0
bee stung hand while swatting it,bee_sting,0,(Synthetic),1
bee stung hand swatting it away,bee_sting,0,(Synthetic),1
while stung hand bee swatting it away,bee_sting,0,(Synthetic),1
bee stung hand while swatting it away,bee_sting,0,(Synthetic),1
bee riled hand while swatting it away,bee_sting,0,(Synthetic),1
bee stick hand while swatting it away,bee_sting,0,(Synthetic),1
bee stung hired hand hand while swatting it away,bee_sting,0,(Synthetic),1
bee stung hand while away it swatting,bee_sting,0,(Synthetic),1
bee stung hand while swatting it forth,bee_sting,0,(Synthetic),1
bee stung hand while hired hand swatting it away,bee_sting,0,(Synthetic),1
choking on distressed,choking,1.0,(Synthetic),1.0
distressed on candy choking,choking,1.0,(Synthetic),1.0
choking on candy distressed,choking,1.0,(Synthetic),1.0
choking suffocate on candy distressed,choking,1.0,(Synthetic),1.0
choking distressed candy on,choking,1.0,(Synthetic),1.0
candy on choking distressed,choking,1.0,(Synthetic),1.0
choking distress on candy distressed,choking,1.0,(Synthetic),1.0
choking on candy unhappy,choking,1.0,(Synthetic),1.0
choking on candy dysphoric,choking,1.0,(Synthetic),1.0
